,multiqc 3_shell_commands.txt,startPE_shell_commands.txt,RNA_SeqC_shell_commands.txt,merge_trimmed_PE_shell_commands.txt,merge_trimmed_SE_shell_commands.txt,sort_bams_shell_commands.txt,sort_index_bams_shell_commands.txt,cutadapt 2_shell_commands.txt,fastqc 3_shell_commands.txt,starSE_shell_commands.txt,hisat2_shell_commands.txt,generate_genome_star_index_shell_commands.txt,rsem_norm_shell_commands.txt,tximeta_shell_commands.txt,fastp_trimming_PE_shell_commands.txt,pass2_shell_commands.txt,cutadapt_shell_commands.txt,run_star_se_shell_commands.txt,salmon_quant_pe_shell_commands.txt,fetch_unique_stringtie_shell_commands.txt,bigwig_shell_commands.txt,run_star_pe_shell_commands.txt,edgeR_shell_commands.txt,salmon_quant_se_shell_commands.txt,fastp_trimming_SE_shell_commands.txt,fastqc 5_shell_commands.txt,trim_galore_pe_shell_commands.txt,samtools_flagstat_shell_commands.txt,bamindex_shell_commands.txt,expressbam_shell_commands.txt,map_shell_commands.txt,pass1_shell_commands.txt,fastqScreen_shell_commands.txt,featureCounts 2_shell_commands.txt,run_multiqc_shell_commands.txt,picard_rna_seq_shell_commands.txt,trimgaloreSE_shell_commands.txt,kallistoQuant_shell_commands.txt,fastqc_trimmed_shell_commands.txt,salmonSE_shell_commands.txt,MultiQC_shell_commands.txt,salmon_index_shell_commands.txt,salmonPE_shell_commands.txt,featureCounts_shell_commands.txt,sortbam_shell_commands.txt,trimgalorePE_shell_commands.txt,fastqc 4_shell_commands.txt,mark_dups_shell_commands.txt,fastqc 2_shell_commands.txt,salmon_quant_shell_commands.txt,starindex_shell_commands.txt,fastqctrimmed_shell_commands.txt,sampleReads_shell_commands.txt,star_genome_shell_commands.txt,fastqcrim_shell_commands.txt,fastqc_shell_commands.txt,compare_reference_stringtie_shell_commands.txt,DRIMSeq_shell_commands.txt,multiqc 2_shell_commands.txt,salmon_index_extended_shell_commands.txt,samtools_bam_shell_commands.txt,samlon_quant_shell_commands.txt
samtools_flagstat_shell_commands.txt,0.0,0.02157542444659666,0.044470227782502134,0.11221055245514507,0.09741989334844715,0.4984361245033241,0.44992490412954783,0.0,0.023080278863284072,0.011102419987408272,0.0,0.027674161833196608,0.04450854882687361,0.061883148678572336,0.17493579758109806,0.016116276734744705,0.08717809255334537,0.011318226239323652,0.024867465109869,0.10623552889962726,0.029085506271069456,0.022018815431827942,0.02637873080832159,0.01372817643343553,0.17905570336526258,0.02142879236069524,0.044213530778078027,1.0,0.44620587381893745,0.1095433673418359,0.031038745356002692,0.016365223096954287,0.09712316713115897,0.093433344208564,0.0,0.04385337585818757,0.013381401836103318,0.0,0.02565143289296971,0.013906903394302075,0.0,0.03463459910518921,0.02660566834014719,0.09471979498435416,0.13348921665428046,0.025119925964617127,0.024859294807401948,0.1417422571967896,0.024569233655965143,0.036231086560537674,0.03681615063614565,0.014877745969218198,0.09044025730137761,0.059586028501481515,0.024859294807401948,0.014877745969218198,0.026644119266561343,0.026957637144951703,0.03090439833977492,0.033332867385522956,0.36882008429864194,0.04344673033945531
bamindex_shell_commands.txt,0.0,0.2329716577038775,0.07747411175739993,0.0,0.0,0.485609210481165,0.7310664285402052,0.0,0.01075483959425479,0.23459463977478556,0.0,0.012895475534957549,0.08478450974815216,0.04023474046450494,0.04190532133325914,0.028077081839281356,0.06421220065343776,0.005274013733389149,0.05056373429837798,0.018807140991113944,0.1193192403408917,0.010260223865905069,0.03581239485496882,0.04943080350122218,0.05210844559624042,0.009985287695309817,0.020602412745121246,0.44620587381893745,1.0,0.07505504056062565,0.006926540478656521,0.00762578954849306,0.04051974251477103,0.10931770556916898,0.0,0.004792025127593668,0.24859543351686306,0.0,0.08056912584452806,0.25835803457124173,0.26735736910702834,0.07042352965805979,0.2533346203554533,0.10017747916285122,0.09448596082942952,0.23918763574154084,0.011583817061465818,0.04187906474154337,0.07717002346771816,0.05474073944272907,0.017155416401815875,0.27639403959851333,0.06661499212581416,0.02776561680160495,0.011583817061465818,0.27639403959851333,0.012415501153147135,0.03659833192154296,0.014400685921952521,0.06777668099414619,0.359328750748815,0.08834149034939845
expressbam_shell_commands.txt,0.0,0.06192488094765175,0.05241463027017581,0.0661282268230567,0.057411755520937365,0.11921687106679119,0.05463396167224233,0.0,0.027203464957910352,0.050645586613082307,0.0,0.03261802407710528,0.032380956021361845,0.07064437257887007,0.13643945389895734,0.018995375749252592,0.09800485672949835,0.013340175511351353,0.029309923840847553,0.08639255282813355,0.042344240133603765,0.025952375946691558,0.0459644901522708,0.016180652268333803,0.143361063139177,0.02525694795663159,0.052112075521768476,0.1095433673418359,0.07505504056062565,1.0000000000000004,0.0640785889241438,0.019288795238717286,0.08666101684495336,0.10600343547663879,0.0,0.03190430316152745,0.06104155188359364,0.0,0.07362366992897762,0.06343871707021506,0.04993879354198655,0.0408219115839238,0.07636247660268901,0.10812992923525683,0.09711636455777753,0.07209816097120239,0.029300293951270626,0.09769844196317048,0.07051758693723753,0.04270360421010796,0.1809528652959241,0.06786738143089921,0.10167215409051011,0.07023079954634728,0.029300293951270626,0.06786738143089921,0.03140396912427741,0.04697322460589082,0.03642532753877422,0.03928763145540795,0.08821506763878433,0.05120828969728407
map_shell_commands.txt,0.0,0.37271362062077434,0.0414230379051254,0.015746096629015088,0.0136705775053214,0.03377970015869991,0.019513716329161122,0.0,0.009716313481777759,0.378912834256818,0.0,0.08114482019070073,0.017197639814040377,0.017001300292926264,0.03106940903190998,0.061056009390313616,0.017970976061337227,0.06361642084359707,0.023163496145972046,0.026235013818907776,0.41318977611802843,0.06651537256764586,0.011104892592645743,0.019795713639487858,0.029782310904827143,0.009021072290580355,0.01861296944117204,0.031038745356002692,0.006926540478656521,0.0640785889241438,1.0,0.0619991348825673,0.017249524955997814,0.041194692066760144,0.0,0.009039977185484663,0.005633289607780596,0.0,0.010798715419394863,0.19802863792130868,0.0,0.014580440046461146,0.19502715256598332,0.026022587935494286,0.0275175958394914,0.010574962146559595,0.010465241893974186,0.02663667909326073,0.010343132230874371,0.015252527791924556,0.07749332561121985,0.006263219114268996,0.17022202541148815,0.11450655441969168,0.010465241893974186,0.006263219114268996,0.011216615569217101,0.011348600022551787,0.013010103734607092,0.014032438285634446,0.024995443242660606,0.01829016253386577
pass1_shell_commands.txt,0.05094461333552772,0.20282629385387957,0.07190490338791343,0.02133956731780614,0.0185267635415457,0.017810395455898666,0.021483667711711417,0.0,0.039352948710155954,0.20359757980699714,0.0,0.10416515464937612,0.07503450326091093,0.03826590385315195,0.017981813604858156,0.9561234579829604,0.09760588480913793,0.21969558051564197,0.07371076683024344,0.04376170010872064,0.015411088468409443,0.21880378831643255,0.044976962656645414,0.07502190040098554,0.01798810389927539,0.009931768824810382,0.18586509678616103,0.016365223096954287,0.00762578954849306,0.019288795238717286,0.0619991348825673,1.0,0.038465365197047074,0.04981720791975375,0.017241127107144517,0.0425345581542003,0.11279726279601911,0.0,0.04418654377693157,0.04122207506471178,0.01832751314151485,0.0593571663464734,0.04559709429951522,0.030675861139350225,0.014508691953877788,0.111694285161422,0.1190260628643793,0.01860277381153621,0.042322373297224374,0.06969632765121353,0.08871658554860716,0.025628048784405326,0.036161895499124436,0.18536884603915477,0.1190260628643793,0.025628048784405326,0.0454294623186833,0.04038573164301242,0.014323501521414716,0.06747250534265328,0.013178883372432787,0.04748844519298897
fastqScreen_shell_commands.txt,0.08031857431848248,0.08389524083134765,0.038009431139322036,0.11563733754297738,0.10039498820789115,0.10569987370702034,0.01693542701337299,0.0,0.0536107899698009,0.08228636048986174,0.0,0.0515036425533999,0.08036343818408079,0.0834245445280839,0.14289273902833946,0.03788023337940323,0.11881903756282239,0.08230241136005412,0.13215143717836925,0.10238350351422065,0.04502628972090089,0.08407914157383353,0.0704932812904103,0.14089370690843744,0.15841170193485632,0.007829144832405831,0.05942636288769029,0.09712316713115897,0.04051974251477103,0.08666101684495336,0.017249524955997814,0.038465365197047074,1.0000000000000002,0.14438052682028282,0.1558502868854304,0.07593030725687602,0.04605096836176971,0.0,0.11300635954437359,0.1030719849635554,0.05985494332911994,0.09835510334805869,0.10345515836318588,0.09892967423039366,0.0861051575736371,0.04781291759231764,0.03341279125098096,0.1065537397690982,0.10823877417844645,0.12095261433219825,0.013451013507916726,0.08114515542603999,0.12209290700609232,0.05741966514931391,0.03341279125098096,0.08114515542603999,0.06188886583178389,0.0632456632612706,0.011291117412862465,0.1109702273809558,0.07821310377498346,0.0808575480263711
featureCounts 2_shell_commands.txt,0.11050154344728656,0.14103274452210743,0.2171847515569632,0.10268970525361254,0.08915400481420324,0.10168421165192214,0.046599204226311856,0.0,0.08535861373672533,0.13398571693899927,0.0,0.1162164709923296,0.2212275196451612,0.11346235185528519,0.13201789877414813,0.07124561097178489,0.11189686198670806,0.10324954114271073,0.2053557918477133,0.12803360501886796,0.07364753543154198,0.11150021243435368,0.11024336687490337,0.212933813996508,0.14461654011274055,0.021542528492170022,0.2115416049088431,0.093433344208564,0.10931770556916898,0.10600343547663879,0.041194692066760144,0.04981720791975375,0.14438052682028282,1.0,0.03739691071090519,0.09275958397261144,0.07008270431837552,0.0,0.13285154041282168,0.12954121694609927,0.08234787129800472,0.12874881300489713,0.13728782181786223,0.2511695057752457,0.16902214190263862,0.13951701170512695,0.05846462513370623,0.1326069725295617,0.12724671372460028,0.15117499719437438,0.03701155719376523,0.09851832074570199,0.14383545192281808,0.13603297511894494,0.05846462513370623,0.09851832074570199,0.09853889107239505,0.10056315124564102,0.031068427495200814,0.14635140974598282,0.07524169631700274,0.10300493312563092
run_multiqc_shell_commands.txt,0.3512163337746629,0.03409528544804219,0.023425187824799087,0.03621500597252925,0.031441445944823065,0.0,0.0,0.0,0.2928825360055551,0.035089940369117084,0.0,0.014577672999723082,0.0329884251207552,0.04162978769607011,0.012239938517673398,0.016978856568680825,0.0,0.059620017418495944,0.07859528542660549,0.04252101455040285,0.017462311076642794,0.05799328144807771,0.055581161111829105,0.08677763820361892,0.017478124152741196,0.0,0.04657993963689737,0.0,0.0,0.0,0.0,0.017241127107144517,0.1558502868854304,0.03739691071090519,1.0,0.0,0.014097604937079749,0.0,0.02702435599979,0.04395369760634031,0.3682660200731026,0.1463642603957637,0.04204449645190404,0.0,0.0,0.013232200805090966,0.15772888511507405,0.01266261639203462,0.025884234995028205,0.06361709470945548,0.0,0.01567403681596229,0.04468776949634669,0.012555041689534608,0.15772888511507405,0.01567403681596229,0.05614034641766612,0.04733411879679705,0.23529126946405196,0.15842165978859785,0.0,0.1378318329508104
picard_rna_seq_shell_commands.txt,0.0,0.006283802470986869,0.01295187160357883,0.03268111589339635,0.02837336378069789,0.04772595897307624,0.013500277558503825,0.0,0.006722088536944078,0.0032335592898064627,0.0,0.008060048456537428,0.012963032536885535,0.018023352613125543,0.05094972753954613,0.04188752612427027,0.07257123504995958,0.003296412461589796,0.007242603226247241,0.030940901332366468,0.008471099914091392,0.006412939275479682,0.007682756566162278,0.0039983059989428605,0.05214964248030874,0.00624109614713243,0.012877109075745937,0.04385337585818757,0.004792025127593668,0.03190430316152745,0.009039977185484663,0.0425345581542003,0.07593030725687602,0.09275958397261144,0.0,1.0,0.06566141500695591,0.0,0.007470932393296346,0.004050359895778356,0.0,0.0100872629401809,0.007748851702634567,0.027586965125404154,0.03887848749110406,0.06528874952948632,0.007240223640762919,0.2188369981252862,0.007155743866812359,0.010552236959192643,0.010722635789263907,0.004333116000359163,0.026340557689317243,0.01735432060957513,0.007240223640762919,0.004333116000359163,0.007760050463846011,0.007851361966143649,0.009000848865454094,0.009708135984099578,0.035315041078179565,0.012653779866028753
trimgaloreSE_shell_commands.txt,0.04165603721922229,0.18350785169048747,0.028139541664665743,0.01744878903247493,0.015148835197855053,0.01456308032242124,0.017566616040647288,0.0,0.032177845484071946,0.21799392421162883,0.0,0.01751145134107794,0.1064014536153193,0.0527802229616761,0.039978537257549795,0.11108140056341113,0.2597704693734669,0.033014886808371786,0.04729217954155882,0.03578276267402801,0.09398575636238674,0.03628634484783276,0.0559054967461617,0.047013034552928386,0.050800456921108475,0.008120939678042359,0.2225161589023859,0.013381401836103318,0.24859543351686306,0.06104155188359364,0.005633289607780596,0.11279726279601911,0.04605096836176971,0.07008270431837552,0.014097604937079749,0.06566141500695591,1.0000000000000002,0.0,0.07854673766994151,0.27305942740359485,0.23242512340670515,0.03949630090696386,0.2262921432658154,0.05008587358299833,0.011863366359314103,0.9056561806646246,0.02203955279357095,0.015210986746928834,0.07523295711310933,0.04438203103494475,0.013952337278803118,0.2770178910192879,0.075708400508397,0.02863066999151261,0.02203955279357095,0.2770178910192879,0.03714644688208085,0.05257117601567201,0.011711941134108873,0.04647170264388229,0.010776017724468677,0.09272636010745078
kallistoQuant_shell_commands.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastqc_trimmed_shell_commands.txt,0.07985239935273393,0.11373944699894917,0.05394199901408037,0.03344839699249733,0.029039508284999994,0.027916647461974614,0.03367426507643441,0.0,0.17447922331072435,0.1089919529166291,0.0,0.061256957074473914,0.05893663189729924,0.08057810427846385,0.05241102792709791,0.04351438188419643,0.09838901050950676,0.08593590668076075,0.14041717326895453,0.06859364562100159,0.04719721305644512,0.09158916137606812,0.08883317193337942,0.14506251411633636,0.06278847885160889,0.329742421453147,0.07514138376716398,0.02565143289296971,0.08056912584452806,0.07362366992897762,0.010798715419394863,0.04418654377693157,0.11300635954437359,0.13285154041282168,0.02702435599979,0.007470932393296346,0.07854673766994151,0.0,1.0,0.1365234391859565,0.0902878854730208,0.11036476830636961,0.1402574494669158,0.09473978231410246,0.022741439931175122,0.08284947561604222,0.1637389156622182,0.02915864948633204,0.8039015128225538,0.13341102301005658,0.02674588565464663,0.40793799838066724,0.10090520162135448,0.07873017409983277,0.1637389156622182,0.40793799838066724,0.07120775544137123,0.08203908510769442,0.2680800719054989,0.12243383769960016,0.020657050651215952,0.09616965136908867
salmonSE_shell_commands.txt,0.1298757392893309,0.36572492526571,0.052704104322947296,0.05440206334006534,0.04723123710350849,0.015134987622967158,0.01825647531060309,0.0,0.08214389834418524,0.4066708487592755,0.0,0.047809431002957724,0.06498918295435185,0.18167877479415062,0.05380639966513664,0.04059500841433411,0.07645259136619934,0.10629741153605853,0.2924730308410177,0.07977127480124013,0.21439250697395057,0.10773320065500105,0.11376352247688426,0.31751472094070154,0.07029916422970858,0.008439857419779656,0.08738599500243849,0.013906903394302075,0.25835803457124173,0.06343871707021506,0.19802863792130868,0.04122207506471178,0.1030719849635554,0.12954121694609927,0.04395369760634031,0.004050359895778356,0.27305942740359485,0.0,0.1365234391859565,1.0000000000000002,0.27270155140761354,0.2522957628330789,0.9202860418691681,0.06845649114516605,0.012329253086553863,0.2220457592231045,0.04913324436149463,0.028489498582408013,0.1307637000580587,0.2697259834934338,0.014500260065244209,0.31973390129872276,0.1842115866730824,0.05525692792449585,0.04913324436149463,0.31973390129872276,0.09482778945034552,0.10203913953890552,0.012171881235369489,0.2691895570198941,0.011199203140671283,0.38332161244116425
